Date,Year,Month,Day,Weekday,Product_Category,Region,Sales_Amount,Units_Sold,Promotion_Active,Holiday,Weekend,Month_End
2021-03-23,2021,3,23,1,Books,North,275.05,12,False,False,False,False
2021-03-23,2021,3,23,1,Books,South,343.42,14,False,False,False,False
2021-03-23,2021,3,23,1,Books,East,304.34,15,False,False,False,False
2021-03-23,2021,3,23,1,Books,West,318.43,14,False,False,False,False
2021-03-24,2021,3,24,2,Electronics,North,255.7,0,False,False,False,False
2021-03-24,2021,3,24,2,Electronics,South,313.57,0,False,False,False,False
2021-03-24,2021,3,24,2,Electronics,East,361.0,0,True,False,False,False
2021-03-24,2021,3,24,2,Electronics,West,302.06,0,False,False,False,False
2021-03-24,2021,3,24,2,Clothing,North,358.2,8,False,False,False,False
2021-03-24,2021,3,24,2,Clothing,South,481.53,9,False,False,False,False
2021-03-24,2021,3,24,2,Clothing,East,395.49,8,False,False,False,False
2021-03-24,2021,3,24,2,Clothing,West,419.06,7,False,False,False,False
2021-03-24,2021,3,24,2,Home & Garden,North,252.44,3,False,False,False,False
2021-03-24,2021,3,24,2,Home & Garden,South,323.4,4,False,False,False,False
2021-03-24,2021,3,24,2,Home & Garden,East,287.99,4,False,False,False,False
2021-03-24,2021,3,24,2,Home & Garden,West,292.79,4,False,False,False,False
2021-03-24,2021,3,24,2,Sports & Outdoors,North,273.92,5,False,False,False,False
2021-03-24,2021,3,24,2,Sports & Outdoors,South,326.49,6,False,False,False,False
2021-03-24,2021,3,24,2,Sports & Outdoors,East,285.04,4,False,False,False,False
2021-03-24,2021,3,24,2,Sports & Outdoors,West,312.56,6,False,False,False,False
2021-03-24,2021,3,24,2,Books,North,288.04,17,False,False,False,False
2021-03-24,2021,3,24,2,Books,South,471.35,21,True,False,False,False
2021-03-24,2021,3,24,2,Books,East,304.12,14,False,False,False,False
2021-03-24,2021,3,24,2,Books,West,309.99,14,False,False,False,False
2021-03-25,2021,3,25,3,Electronics,North,356.81,0,False,False,False,True
2021-03-25,2021,3,25,3,Electronics,South,422.48,0,False,False,False,True
2021-03-25,2021,3,25,3,Electronics,East,398.59,0,False,False,False,True
2021-03-25,2021,3,25,3,Electronics,West,478.18,0,True,False,False,True
2021-03-25,2021,3,25,3,Clothing,North,458.06,7,False,False,False,True
2021-03-25,2021,3,25,3,Clothing,South,540.77,12,False,False,False,True
2021-03-25,2021,3,25,3,Clothing,East,514.41,9,False,False,False,True
2021-03-25,2021,3,25,3,Clothing,West,435.62,8,False,False,False,True
2021-03-25,2021,3,25,3,Home & Garden,North,351.74,5,False,False,False,True
2021-03-25,2021,3,25,3,Home & Garden,South,438.63,6,False,False,False,True
2021-03-25,2021,3,25,3,Home & Garden,East,359.09,4,False,False,False,True
2021-03-25,2021,3,25,3,Home & Garden,West,409.91,6,False,False,False,True
2021-03-25,2021,3,25,3,Sports & Outdoors,North,361.05,5,False,False,False,True
2021-03-25,2021,3,25,3,Sports & Outdoors,South,410.77,5,False,False,False,True
2021-03-25,2021,3,25,3,Sports & Outdoors,East,377.97,6,False,False,False,True
2021-03-25,2021,3,25,3,Sports & Outdoors,West,367.73,6,False,False,False,True
2021-03-25,2021,3,25,3,Books,North,365.43,18,False,False,False,True
2021-03-25,2021,3,25,3,Books,South,444.0,20,False,False,False,True
2021-03-25,2021,3,25,3,Books,East,369.05,19,False,False,False,True
2021-03-25,2021,3,25,3,Books,West,508.34,24,True,False,False,True
2021-03-26,2021,3,26,4,Electronics,North,355.78,0,False,False,False,True
2021-03-26,2021,3,26,4,Electronics,South,435.37,0,False,False,False,True
2021-03-26,2021,3,26,4,Electronics,East,397.18,0,False,False,False,True
2021-03-26,2021,3,26,4,Electronics,West,390.54,0,False,False,False,True
2021-03-26,2021,3,26,4,Clothing,North,467.8,8,False,False,False,True
2021-03-26,2021,3,26,4,Clothing,South,728.3,13,True,False,False,True
2021-03-26,2021,3,26,4,Clothing,East,509.67,10,False,False,False,True
2021-03-26,2021,3,26,4,Clothing,West,515.21,10,False,False,False,True
2021-03-26,2021,3,26,4,Home & Garden,North,357.26,3,False,False,False,True
2021-03-26,2021,3,26,4,Home & Garden,South,435.37,6,False,False,False,True
2021-03-26,2021,3,26,4,Home & Garden,East,359.4,4,False,False,False,True
2021-03-26,2021,3,26,4,Home & Garden,West,378.83,5,False,False,False,True
2021-03-26,2021,3,26,4,Sports & Outdoors,North,347.74,6,False,False,False,True
2021-03-26,2021,3,26,4,Sports & Outdoors,South,431.93,8,False,False,False,True
2021-03-26,2021,3,26,4,Sports & Outdoors,East,351.59,4,False,False,False,True
2021-03-26,2021,3,26,4,Sports & Outdoors,West,464.93,6,True,False,False,True
2021-03-26,2021,3,26,4,Books,North,440.02,19,True,False,False,True
2021-03-26,2021,3,26,4,Books,South,500.66,26,False,False,False,True
2021-03-26,2021,3,26,4,Books,East,418.39,19,False,False,False,True
2021-03-26,2021,3,26,4,Books,West,376.87,21,False,False,False,True
2021-03-27,2021,3,27,5,Electronics,North,474.7,0,False,False,True,True
2021-03-27,2021,3,27,5,Electronics,South,647.24,1,False,False,True,True
2021-03-27,2021,3,27,5,Electronics,East,526.15,0,False,False,True,True
2021-03-27,2021,3,27,5,Electronics,West,570.1,0,False,False,True,True
2021-03-27,2021,3,27,5,Clothing,North,584.44,13,False,False,True,True
2021-03-27,2021,3,27,5,Clothing,South,690.99,12,False,False,True,True
2021-03-27,2021,3,27,5,Clothing,East,761.87,17,False,False,True,True
2021-03-27,2021,3,27,5,Clothing,West,702.09,13,False,False,True,True
2021-03-27,2021,3,27,5,Home & Garden,North,421.87,6,False,False,True,True
2021-03-27,2021,3,27,5,Home & Garden,South,580.8,6,False,False,True,True
2021-03-27,2021,3,27,5,Home & Garden,East,533.88,7,False,False,True,True
2021-03-27,2021,3,27,5,Home & Garden,West,540.72,5,False,False,True,True
2021-03-27,2021,3,27,5,Sports & Outdoors,North,419.71,6,False,False,True,True
2021-03-27,2021,3,27,5,Sports & Outdoors,South,590.0,10,False,False,True,True
2021-03-27,2021,3,27,5,Sports & Outdoors,East,546.32,9,False,False,True,True
2021-03-27,2021,3,27,5,Sports & Outdoors,West,556.89,7,False,False,True,True
2021-03-27,2021,3,27,5,Books,North,479.47,25,False,False,True,True
2021-03-27,2021,3,27,5,Books,South,634.47,37,False,False,True,True
2021-03-27,2021,3,27,5,Books,East,555.62,26,False,False,True,True
2021-03-27,2021,3,27,5,Books,West,578.82,29,False,False,True,True
2021-03-28,2021,3,28,6,Electronics,North,505.13,1,False,False,True,True
2021-03-28,2021,3,28,6,Electronics,South,746.83,1,True,False,True,True
2021-03-28,2021,3,28,6,Electronics,East,505.36,0,False,False,True,True
2021-03-28,2021,3,28,6,Electronics,West,523.33,0,False,False,True,True
2021-03-28,2021,3,28,6,Clothing,North,688.09,14,False,False,True,True
2021-03-28,2021,3,28,6,Clothing,South,771.33,12,False,False,True,True
2021-03-28,2021,3,28,6,Clothing,East,676.26,11,False,False,True,True
2021-03-28,2021,3,28,6,Clothing,West,705.27,15,False,False,True,True
2021-03-28,2021,3,28,6,Home & Garden,North,463.66,5,False,False,True,True
2021-03-28,2021,3,28,6,Home & Garden,South,577.19,8,False,False,True,True
2021-03-28,2021,3,28,6,Home & Garden,East,489.28,6,False,False,True,True
2021-03-28,2021,3,28,6,Home & Garden,West,537.87,7,False,False,True,True
2021-03-28,2021,3,28,6,Sports & Outdoors,North,485.25,8,False,False,True,True
2021-03-28,2021,3,28,6,Sports & Outdoors,South,789.84,12,True,False,True,True
2021-03-28,2021,3,28,6,Sports & Outdoors,East,550.8,9,False,False,True,True
2021-03-28,2021,3,28,6,Sports & Outdoors,West,737.22,11,True,False,True,True
2021-03-28,2021,3,28,6,Books,North,523.73,22,False,False,True,True
2021-03-28,2021,3,28,6,Books,South,824.3,46,True,False,True,True
2021-03-28,2021,3,28,6,Books,East,759.17,36,True,False,True,True
2021-03-28,2021,3,28,6,Books,West,576.96,27,False,False,True,True
2021-03-29,2021,3,29,0,Electronics,North,338.25,0,False,False,False,True
2021-03-29,2021,3,29,0,Electronics,South,441.27,0,False,False,False,True
2021-03-29,2021,3,29,0,Electronics,East,350.13,0,False,False,False,True
2021-03-29,2021,3,29,0,Electronics,West,390.76,0,False,False,False,True
2021-03-29,2021,3,29,0,Clothing,North,450.6,9,False,False,False,True
2021-03-29,2021,3,29,0,Clothing,South,588.3,11,False,False,False,True
2021-03-29,2021,3,29,0,Clothing,East,541.27,12,False,False,False,True
2021-03-29,2021,3,29,0,Clothing,West,661.85,12,True,False,False,True
2021-03-29,2021,3,29,0,Home & Garden,North,401.61,6,True,False,False,True
2021-03-29,2021,3,29,0,Home & Garden,South,442.03,4,False,False,False,True
2021-03-29,2021,3,29,0,Home & Garden,East,409.69,5,False,False,False,True
2021-03-29,2021,3,29,0,Home & Garden,West,398.74,4,False,False,False,True
2021-03-29,2021,3,29,0,Sports & Outdoors,North,320.91,4,False,False,False,True
2021-03-29,2021,3,29,0,Sports & Outdoors,South,449.17,7,False,False,False,True
2021-03-29,2021,3,29,0,Sports & Outdoors,East,367.23,5,False,False,False,True
2021-03-29,2021,3,29,0,Sports & Outdoors,West,384.36,6,False,False,False,True
2021-03-29,2021,3,29,0,Books,North,367.48,15,False,False,False,True
2021-03-29,2021,3,29,0,Books,South,464.55,22,False,False,False,True
2021-03-29,2021,3,29,0,Books,East,431.1,18,False,False,False,True
2021-03-29,2021,3,29,0,Books,West,443.53,19,False,False,False,True
2021-03-30,2021,3,30,1,Electronics,North,350.18,0,False,False,False,True
2021-03-30,2021,3,30,1,Electronics,South,427.21,0,False,False,False,True
2021-03-30,2021,3,30,1,Electronics,East,351.31,0,False,False,False,True
2021-03-30,2021,3,30,1,Electronics,West,413.99,0,False,False,False,True
2021-03-30,2021,3,30,1,Clothing,North,451.17,9,False,False,False,True
2021-03-30,2021,3,30,1,Clothing,South,575.71,11,False,False,False,True
2021-03-30,2021,3,30,1,Clothing,East,516.05,9,False,False,False,True
2021-03-30,2021,3,30,1,Clothing,West,526.4,11,False,False,False,True
2021-03-30,2021,3,30,1,Home & Garden,North,341.27,4,False,False,False,True
2021-03-30,2021,3,30,1,Home & Garden,South,418.62,5,False,False,False,True
2021-03-30,2021,3,30,1,Home & Garden,East,376.96,5,False,False,False,True
2021-03-30,2021,3,30,1,Home & Garden,West,367.42,5,False,False,False,True
2021-03-30,2021,3,30,1,Sports & Outdoors,North,331.28,6,False,False,False,True
2021-03-30,2021,3,30,1,Sports & Outdoors,South,421.53,8,False,False,False,True
2021-03-30,2021,3,30,1,Sports & Outdoors,East,388.11,6,False,False,False,True
2021-03-30,2021,3,30,1,Sports & Outdoors,West,372.77,7,False,False,False,True
2021-03-30,2021,3,30,1,Books,North,308.36,14,False,False,False,True
2021-03-30,2021,3,30,1,Books,South,563.24,26,True,False,False,True
2021-03-30,2021,3,30,1,Books,East,384.63,19,False,False,False,True
2021-03-30,2021,3,30,1,Books,West,412.24,23,False,False,False,True
2021-03-31,2021,3,31,2,Electronics,North,331.76,0,False,False,False,True
2021-03-31,2021,3,31,2,Electronics,South,445.38,0,False,False,False,True
2021-03-31,2021,3,31,2,Electronics,East,366.35,0,False,False,False,True
2021-03-31,2021,3,31,2,Electronics,West,354.74,0,False,False,False,True
2021-03-31,2021,3,31,2,Clothing,North,451.44,9,False,False,False,True
2021-03-31,2021,3,31,2,Clothing,South,565.35,9,False,False,False,True
2021-03-31,2021,3,31,2,Clothing,East,481.55,11,False,False,False,True
2021-03-31,2021,3,31,2,Clothing,West,535.5,12,False,False,False,True
2021-03-31,2021,3,31,2,Home & Garden,North,316.96,4,False,False,False,True
2021-03-31,2021,3,31,2,Home & Garden,South,408.71,4,False,False,False,True
2021-03-31,2021,3,31,2,Home & Garden,East,397.68,5,False,False,False,True
2021-03-31,2021,3,31,2,Home & Garden,West,388.96,5,False,False,False,True
2021-03-31,2021,3,31,2,Sports & Outdoors,North,324.79,5,False,False,False,True
2021-03-31,2021,3,31,2,Sports & Outdoors,South,430.28,6,False,False,False,True
2021-03-31,2021,3,31,2,Sports & Outdoors,East,367.26,5,False,False,False,True
2021-03-31,2021,3,31,2,Sports & Outdoors,West,510.12,10,True,False,False,True
2021-03-31,2021,3,31,2,Books,North,377.24,21,False,False,False,True
2021-03-31,2021,3,31,2,Books,South,501.65,22,False,False,False,True
2021-03-31,2021,3,31,2,Books,East,457.18,22,False,False,False,True
2021-03-31,2021,3,31,2,Books,West,397.69,19,False,False,False,True
2021-04-01,2021,4,1,3,Electronics,North,272.84,0,False,False,False,False
2021-04-01,2021,4,1,3,Electronics,South,303.73,0,False,False,False,False
2021-04-01,2021,4,1,3,Electronics,East,377.69,0,True,False,False,False
2021-04-01,2021,4,1,3,Electronics,West,305.74,0,False,False,False,False
2021-04-01,2021,4,1,3,Clothing,North,332.65,7,False,False,False,False
2021-04-01,2021,4,1,3,Clothing,South,536.86,9,True,False,False,False
2021-04-01,2021,4,1,3,Clothing,East,414.78,7,False,False,False,False
2021-04-01,2021,4,1,3,Clothing,West,507.33,10,True,False,False,False
2021-04-01,2021,4,1,3,Home & Garden,North,278.33,3,False,False,False,False
2021-04-01,2021,4,1,3,Home & Garden,South,351.88,4,False,False,False,False
2021-04-01,2021,4,1,3,Home & Garden,East,267.76,3,False,False,False,False
2021-04-01,2021,4,1,3,Home & Garden,West,284.29,3,False,False,False,False
2021-04-01,2021,4,1,3,Sports & Outdoors,North,250.78,4,False,False,False,False
2021-04-01,2021,4,1,3,Sports & Outdoors,South,349.62,6,False,False,False,False
2021-04-01,2021,4,1,3,Sports & Outdoors,East,305.04,5,False,False,False,False
2021-04-01,2021,4,1,3,Sports & Outdoors,West,285.92,3,False,False,False,False
2021-04-01,2021,4,1,3,Books,North,266.25,13,False,False,False,False
2021-04-01,2021,4,1,3,Books,South,375.96,22,False,False,False,False
2021-04-01,2021,4,1,3,Books,East,309.34,12,False,False,False,False
2021-04-01,2021,4,1,3,Books,West,354.92,14,True,False,False,False
2021-04-02,2021,4,2,4,Electronics,North,249.59,0,False,False,False,False
2021-04-02,2021,4,2,4,Electronics,South,367.71,0,False,False,False,False
2021-04-02,2021,4,2,4,Electronics,East,314.77,0,False,False,False,False
2021-04-02,2021,4,2,4,Electronics,West,280.87,0,False,False,False,False
2021-04-02,2021,4,2,4,Clothing,North,352.83,7,False,False,False,False
2021-04-02,2021,4,2,4,Clothing,South,465.81,9,False,False,False,False
2021-04-02,2021,4,2,4,Clothing,East,364.13,8,False,False,False,False
2021-04-02,2021,4,2,4,Clothing,West,418.3,8,False,False,False,False
2021-04-02,2021,4,2,4,Home & Garden,North,262.81,3,False,False,False,False
2021-04-02,2021,4,2,4,Home & Garden,South,315.27,4,False,False,False,False
2021-04-02,2021,4,2,4,Home & Garden,East,301.01,4,False,False,False,False
2021-04-02,2021,4,2,4,Home & Garden,West,296.56,4,False,False,False,False
2021-04-02,2021,4,2,4,Sports & Outdoors,North,269.79,4,False,False,False,False
2021-04-02,2021,4,2,4,Sports & Outdoors,South,339.66,4,False,False,False,False
2021-04-02,2021,4,2,4,Sports & Outdoors,East,287.78,5,False,False,False,False
2021-04-02,2021,4,2,4,Sports & Outdoors,West,290.32,5,False,False,False,False
2021-04-02,2021,4,2,4,Books,North,343.69,18,True,False,False,False
2021-04-02,2021,4,2,4,Books,South,354.97,16,False,False,False,False
2021-04-02,2021,4,2,4,Books,East,408.41,19,True,False,False,False
2021-04-02,2021,4,2,4,Books,West,346.9,14,False,False,False,False
2021-04-03,2021,4,3,5,Electronics,North,373.83,0,False,False,True,False
2021-04-03,2021,4,3,5,Electronics,South,485.55,0,False,False,True,False
2021-04-03,2021,4,3,5,Electronics,East,438.46,0,False,False,True,False
2021-04-03,2021,4,3,5,Electronics,West,435.09,0,False,False,True,False
2021-04-03,2021,4,3,5,Clothing,North,467.43,8,False,False,True,False
2021-04-03,2021,4,3,5,Clothing,South,665.72,10,False,False,True,False
2021-04-03,2021,4,3,5,Clothing,East,589.24,13,False,False,True,False
2021-04-03,2021,4,3,5,Clothing,West,560.41,11,False,False,True,False
2021-04-03,2021,4,3,5,Home & Garden,North,430.97,5,True,False,True,False
2021-04-03,2021,4,3,5,Home & Garden,South,459.25,5,False,False,True,False
2021-04-03,2021,4,3,5,Home & Garden,East,377.46,4,False,False,True,False
2021-04-03,2021,4,3,5,Home & Garden,West,440.21,4,False,False,True,False
2021-04-03,2021,4,3,5,Sports & Outdoors,North,359.56,5,False,False,True,False
2021-04-03,2021,4,3,5,Sports & Outdoors,South,465.64,9,False,False,True,False
2021-04-03,2021,4,3,5,Sports & Outdoors,East,451.74,8,False,False,True,False
2021-04-03,2021,4,3,5,Sports & Outdoors,West,369.35,7,False,False,True,False
2021-04-03,2021,4,3,5,Books,North,414.79,19,False,False,True,False
2021-04-03,2021,4,3,5,Books,South,504.62,23,False,False,True,False
2021-04-03,2021,4,3,5,Books,East,480.2,25,False,False,True,False
2021-04-03,2021,4,3,5,Books,West,422.12,19,False,False,True,False
2021-04-04,2021,4,4,6,Electronics,North,376.16,0,False,False,True,False
2021-04-04,2021,4,4,6,Electronics,South,448.71,0,False,False,True,False
2021-04-04,2021,4,4,6,Electronics,East,554.35,1,True,False,True,False
2021-04-04,2021,4,4,6,Electronics,West,442.65,1,False,False,True,False
2021-04-04,2021,4,4,6,Clothing,North,533.46,11,False,False,True,False
2021-04-04,2021,4,4,6,Clothing,South,779.99,13,True,False,True,False
2021-04-04,2021,4,4,6,Clothing,East,615.25,14,False,False,True,False
2021-04-04,2021,4,4,6,Clothing,West,528.87,9,False,False,True,False
2021-04-04,2021,4,4,6,Home & Garden,North,359.63,4,False,False,True,False
2021-04-04,2021,4,4,6,Home & Garden,South,436.4,5,False,False,True,False
2021-04-04,2021,4,4,6,Home & Garden,East,413.79,5,False,False,True,False
2021-04-04,2021,4,4,6,Home & Garden,West,391.25,4,False,False,True,False
2021-04-04,2021,4,4,6,Sports & Outdoors,North,392.02,5,False,False,True,False
2021-04-04,2021,4,4,6,Sports & Outdoors,South,484.08,8,False,False,True,False
2021-04-04,2021,4,4,6,Sports & Outdoors,East,498.91,7,True,False,True,False
2021-04-04,2021,4,4,6,Sports & Outdoors,West,439.8,7,False,False,True,False
2021-04-04,2021,4,4,6,Books,North,421.23,19,False,False,True,False
2021-04-04,2021,4,4,6,Books,South,638.61,33,True,False,True,False
2021-04-04,2021,4,4,6,Books,East,516.43,27,True,False,True,False
2021-04-04,2021,4,4,6,Books,West,440.12,22,False,False,True,False
2021-04-05,2021,4,5,0,Electronics,North,273.79,0,False,False,False,False
2021-04-05,2021,4,5,0,Electronics,South,332.5,0,False,False,False,False
2021-04-05,2021,4,5,0,Electronics,East,285.1,0,False,False,False,False
2021-04-05,2021,4,5,0,Electronics,West,319.0,0,False,False,False,False
2021-04-05,2021,4,5,0,Clothing,North,345.51,6,False,False,False,False
2021-04-05,2021,4,5,0,Clothing,South,601.94,14,True,False,False,False
2021-04-05,2021,4,5,0,Clothing,East,387.94,8,False,False,False,False
2021-04-05,2021,4,5,0,Clothing,West,391.49,9,False,False,False,False
2021-04-05,2021,4,5,0,Home & Garden,North,250.13,3,False,False,False,False
2021-04-05,2021,4,5,0,Home & Garden,South,325.37,4,False,False,False,False
2021-04-05,2021,4,5,0,Home & Garden,East,374.55,5,True,False,False,False
